sample_index,EXG_CH0,EXG_CH1,EXG_CH2,EXG_CH3,Accel_X,Accel_Y,Accel_Z,timestamp,marker,time_s
64.0,-15.707098656926231,0.5628657611573626,-0.982459723348203,2.8630235399281676,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.168,0.0,6.635
64.0,-9.667635640428355,-0.13441472179220382,-1.0473951528909724,0.6611602111835654,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.168,0.0,6.64
65.0,-10.136035803590168,2.230299945557847,2.9850488554799703,-1.2129713966816231,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.169,0.0,6.645
65.0,-7.694188011412699,2.751733224001723,-2.77380557846688,-1.3107966595515412,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.169,0.0,6.65
66.0,-8.930362066184411,5.82914090343321,-2.6214203570298773,-2.3787458653774625,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.655
66.0,-10.867120277085707,4.822404323643388,-0.6376351661668617,2.1974498716114104,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.66
67.0,-13.60612849907866,5.771861262529805,1.5941874155848668,-0.2843984332553966,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.665
67.0,-13.728017692707205,3.731607357710162,4.823089776814283,2.620246001837417,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.67
68.0,-6.574217892865428,0.017112763950037024,2.2890276651666044,2.184278072887608,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.675
68.0,-4.309570795033372,6.317748409362451,3.4898374031013075,-1.3960207212887041,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.170,0.0,6.68
69.0,-5.126623573437361,4.413861069927002,1.5310235382536903,1.2150336411212623,-0.0320000015199184,0.9280000440776348,0.4160000197589397,2026-04-16 21:09:36.199,0.0,6.685
